n,size,misses
1613,721189,2315549
1614,722803,2318240
1615,722261,2321470
1616,723877,2324165
1617,725494,2326861
1618,724951,2330097
1619,726570,2332797
1620,728190,2335498
1621,727646,2338740
1622,729268,2341445
1623,730891,2344151
1624,730346,2347399
1625,731971,2350109
1626,733597,2352820
1627,733051,2356074
1628,734679,2358789
1629,736308,2361505
1630,735761,2364765
1631,737392,2367485
1632,739024,2370206
1633,738476,2373472
1634,740110,2376197
1635,741745,2378923
1636,741196,2382195
1637,742833,2384925
1638,744471,2387656
1639,743921,2390934
1640,745561,2393669
1641,747202,2396405
1642,746651,2399689
1643,748294,2402429
1644,749938,2405170
1645,749386,2408460
1646,751032,2411205
1647,752679,2413951
1648,752126,2417247
1649,753775,2419997
1650,755425,2422748
1651,754871,2426050
1652,756523,2428805
1653,758176,2431561
1654,757621,2434869
1655,759276,2437629
1656,760932,2440390
1657,760376,2443704
1658,762034,2446469
1659,763693,2449235
1660,763136,2452555
1661,764797,2455325
1662,766459,2458096
1663,765901,2461422
1664,767565,2464197
1665,769230,2466973
1666,768671,2470305
1667,770338,2473085
1668,772006,2475866
1669,771446,2479204
1670,773116,2481989
1671,774787,2484775
1672,774226,2488119
1673,775899,2490909
1674,777573,2493700
1675,777011,2497050
1676,778687,2499845
1677,780364,2502641
1678,779801,2505997
1679,781480,2508797
1680,783160,2511598
1681,782596,2514960
1682,784278,2517765
1683,785961,2520571
1684,785396,2523939
1685,787081,2526749
1686,788767,2529560
1687,788201,2532934
1688,789889,2535749
1689,791578,2538565
1690,791011,2541945
1691,792702,2544765
1692,794394,2547586
1693,793826,2550972
1694,795520,2553797
1695,797215,2556623
1696,796646,2560015
1697,798343,2562845
1698,800041,2565676
1699,799471,2569074
1700,801171,2571909
1701,802872,2574745
1702,802301,2578149
1703,804004,2580989
1704,805708,2583830
1705,805136,2587240
1706,806842,2590085
1707,808549,2592931
1708,807976,2596347
1709,809685,2599197
1710,811395,2602048
1711,810821,2605470
1712,812533,2608325
1713,814246,2611181
1714,813671,2614609
1715,815386,2617469
1716,817102,2620330
1717,816526,2623764
1718,818244,2626629
1719,819963,2629495
1720,819386,2632935
1721,821107,2635805
1722,822829,2638676
1723,822251,2642122
1724,823975,2644997
1725,825700,2647873
1726,825121,2651325
1727,826848,2654205
1728,828576,2657086
1729,827996,2660544
1730,829726,2663429
1731,831457,2666315
1732,830876,2669779
1733,832609,2672669
1734,834343,2675560
1735,833761,2679030
1736,835497,2681925
1737,837234,2684821
1738,836651,2688297
1739,838390,2691197
1740,840130,2694098
1741,839546,2697580
1742,841288,2700485
1743,843031,2703391
1744,842446,2706879
1745,844191,2709789
1746,845937,2712700
1747,845351,2716194
1748,847099,2719109
1749,848848,2722025
1750,848261,2725525
1751,850012,2728445
1752,851764,2731366
1753,851176,2734872
1754,852930,2737797
1755,854685,2740723
1756,854096,2744235
1757,855853,2747165
1758,857611,2750096
1759,857021,2753614
1760,858781,2756549
1761,860542,2759485
1762,859951,2763009
1763,861714,2765949
1764,863478,2768890
1765,862886,2772420
1766,864652,2775365
1767,866419,2778311
1768,865826,2781847
1769,867595,2784797
1770,869365,2787748
1771,868771,2791290
1772,870543,2794245
1773,872316,2797201
1774,871721,2800749
1775,873496,2803709
1776,875272,2806670
1777,874676,2810224
1778,876454,2813189
1779,878233,2816155
1780,877636,2819715
1781,879417,2822685
1782,881199,2825656
1783,880601,2829222
1784,882385,2832197
1785,884170,2835173
1786,883571,2838745
1787,885358,2841725
1788,887146,2844706
1789,886546,2848284
1790,888336,2851269
1791,890127,2854255
1792,889526,2857839
1793,891319,2860829
1794,893113,2863820
1795,892511,2867410
1796,894307,2870405
1797,896104,2873401
1798,895501,2876997
1799,897300,2879997
1800,899100,2882998
1801,898496,2886600
1802,900298,2889605
1803,902101,2892611
1804,901496,2896219
1805,903301,2899229
1806,905107,2902240
1807,904501,2905854
1808,906309,2908869
1809,908118,2911885
1810,907511,2915505
1811,909322,2918525
1812,911134,2921546
1813,910526,2925172
1814,912340,2928197
1815,914155,2931223
1816,913546,2934855
1817,915363,2937885
1818,917181,2940916
1819,916571,2944554
1820,918391,2947589
1821,920212,2950625
1822,919601,2954269
1823,921424,2957309
1824,923248,2960350
1825,922636,2964000
1826,924462,2967045
1827,926289,2970091
1828,925676,2973747
1829,927505,2976797
1830,929335,2979848
1831,928721,2983510
1832,930553,2986565
1833,932386,2989621
1834,931771,2993289
1835,933606,2996349
1836,935442,2999410
1837,934826,3003084
1838,936664,3006149
1839,938503,3009215
1840,937886,3012895
1841,939727,3015965
1842,941569,3019036
1843,940951,3022722
1844,942795,3025797
1845,944640,3028873
1846,944021,3032565
1847,945868,3035645
1848,947716,3038726
1849,947096,3042424
1850,948946,3045509
1851,950797,3048595
1852,950176,3052299
1853,952029,3055389
1854,953883,3058480
1855,953261,3062190
1856,955117,3065285
1857,956974,3068381
1858,956351,3072097
1859,958210,3075197
1860,960070,3078298
1861,959446,3082020
1862,961308,3085125
1863,963171,3088231
1864,962546,3091959
1865,964411,3095069
1866,966277,3098180
1867,965651,3101914
1868,967519,3105029
1869,969388,3108145
1870,968761,3111885
1871,970632,3115005
1872,972504,3118126
1873,971876,3121872
1874,973750,3124997
1875,975625,3128123
1876,974996,3131875
1877,976873,3135005
1878,978751,3138136
1879,978121,3141894
1880,980001,3145029
1881,981882,3148165
1882,981251,3151929
1883,983134,3155069
1884,985018,3158210
1885,984386,3161980
1886,986272,3165125
1887,988159,3168271
1888,987526,3172047
1889,989415,3175197
1890,991305,3178348
1891,990671,3182130
1892,992563,3185285
1893,994456,3188441
1894,993821,3192229
1895,995716,3195389
1896,997612,3198550
1897,996976,3202344
1898,998874,3205509
1899,1000773,3208675
1900,1000136,3212475
1901,1002037,3215645
1902,1003939,3218816
1903,1003301,3222622
1904,1005205,3225797
1905,1007110,3228973
1906,1006471,3232785
1907,1008378,3235965
1908,1010286,3239146
1909,1009646,3242964
1910,1011556,3246149
1911,1013467,3249335
1912,1012826,3253159
1913,1014739,3256349
1914,1016653,3259540
1915,1016011,3263370
1916,1017927,3266565
1917,1019844,3269761
1918,1019201,3273597
1919,1021120,3276797
1920,1023040,3279998
1921,1022396,3283840
1922,1024318,3287045
1923,1026241,3290251
1924,1025596,3294099
1925,1027521,3297309
1926,1029447,3300520
1927,1028801,3304374
1928,1030729,3307589
1929,1032658,3310805
1930,1032011,3314665
1931,1033942,3317885
1932,1035874,3321106
1933,1035226,3324972
1934,1037160,3328197
1935,1039095,3331423
1936,1038446,3335295
1937,1040383,3338525
1938,1042321,3341756
1939,1041671,3345634
1940,1043611,3348869
1941,1045552,3352105
1942,1044901,3355989
1943,1046844,3359229
1944,1048788,3362470
1945,1048136,3366360
1946,1050082,3369605
1947,1052029,3372851
1948,1051376,3376747
1949,1053325,3379997
1950,1055275,3383248
1951,1054621,3387150
1952,1056573,3390405
1953,1058526,3393661
1954,1057871,3397569
1955,1059826,3400829
1956,1061782,3404090
1957,1061126,3408004
1958,1063084,3411269
1959,1065043,3414535
1960,1064386,3418455
1961,1066347,3421725
1962,1068309,3424996
1963,1067651,3428922
1964,1069615,3432197
1965,1071580,3435473
1966,1070921,3439405
1967,1072888,3442685
1968,1074856,3445966
1969,1074196,3449904
1970,1076166,3453189
1971,1078137,3456475
1972,1077476,3460419
1973,1079449,3463709
1974,1081423,3467000
1975,1080761,3470950
1976,1082737,3474245
1977,1084714,3477541
1978,1084051,3481497
1979,1086030,3484797
1980,1088010,3488098
1981,1087346,3492060
1982,1089328,3495365
1983,1091311,3498671
1984,1090646,3502639
1985,1092631,3505949
1986,1094617,3509260
1987,1093951,3513234
1988,1095939,3516549
1989,1097928,3519865
1990,1097261,3523845
1991,1099252,3527165
1992,1101244,3530486
1993,1100576,3534472
1994,1102570,3537797
1995,1104565,3541123
1996,1103896,3545115
1997,1105893,3548445
1998,1107891,3551776
1999,1107221,3555774
2000,1109221,3559109
